Date,SP500_Return,VIX_Return,EURUSD_Return,Sentiment_Score,Log_Return,Target_Log_Return,Lag_1,Lag_2,Lag_3,Lag_5,Rolling_Std_14,Distancia_SMA_20,Distancia_SMA_50,Bollinger_Width,Volume_Shock,Month_Sin,Month_Cos,Day_Sin,Day_Cos,Volume_ROC_5,OBV_ROC_5,RSI_14,MACD_Line,MACD_Signal,MACD_Histogram,ATR_14,ATR_Pct
2024-01-09,-0.0014789938523175842,-0.024769044342090624,0.0008647516893451855,0.0,-0.0030557627595354784,0.0239893418940221,0.02712694301396332,0.0015237804110764157,0.0032048393545545,-0.002100074782026816,0.01217768846919242,-0.007568625409471452,-0.008311307586984618,0.15383455520604788,1.3813281615729285,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.20718877849210982,0.007961419661326685,54.256798485226874,-3.175366118658985,-2.7418762397762624,-0.43348987888272283,4.698601486773247,0.014052977359943803
2024-01-10,0.005649980650495912,-0.005501047194517584,-0.0017616554045898074,0.0,0.0239893418940221,-0.0025357471660153092,-0.0030557627595354784,0.02712694301396332,0.0015237804110764157,-0.013024254450610593,0.013818424199377686,0.019555839220839033,0.012653105497359096,0.13785011791951568,1.6421427923981025,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.9720609579100146,0.033887336837287174,67.79597953991589,-2.105284603716939,-2.614557912564398,0.509273308847459,4.977034727153153,0.01453288935311953
2024-01-11,-0.0006712808369611647,-0.019897195079787117,0.0038995772423958907,0.0,-0.0025357471660153092,0.0021942154643293174,0.0239893418940221,-0.0030557627595354784,0.02712694301396332,0.0032048393545545,0.01121946294721874,0.020054545098065812,0.007120236271773717,0.11889049334596893,0.7808533036101306,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,-0.19270166453265047,0.015907648737609748,65.40932628134013,-1.3120968913090678,-2.354065708313332,1.041968817004264,4.719133040684516,0.013814805602763863
2024-01-12,0.0007506937530339595,0.02068492486626542,0.0005927674404056253,0.0,0.0021942154643293174,-0.013065312704751985,-0.0025357471660153092,0.0239893418940221,-0.0030557627595354784,0.0015237804110764157,0.010739564962388452,0.025069399744998444,0.006460468780694395,0.09779433924626832,0.7575665491673758,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,-0.05675368898978439,0.015312259728663902,66.58365941361552,-0.6158425825237828,-2.006421083155422,1.3905785006316393,4.624119503133666,0.013506992868388532
2024-01-16,0.0,0.0,0.0,0.0,-0.013065312704751985,-0.009999605443342434,0.0021942154643293174,-0.0025357471660153092,0.0239893418940221,0.02712694301396332,0.011442766913684519,0.014295636595195171,-0.008975060211115937,0.08001580963567603,1.0812407680945346,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,-0.0010917030567685337,-0.007311106751354934,54.0457610043454,-0.417818578639924,-1.6887005822523224,1.2708820036123984,5.1670669055135034,0.015291422908486294
2024-01-17,-0.005632731271107821,0.06638831292880744,-0.006132515484610603,0.0,-0.009999605443342434,0.011037313717865675,-0.013065312704751985,0.0021942154643293174,-0.0025357471660153092,-0.0030557627595354784,0.011910962755589984,0.005852808090423212,-0.019948696513873432,0.07236529863300262,0.871782564348713,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,-0.2965383684337932,-0.0036015337566170924,46.415772723320025,-0.5261110983608432,-1.4561826854740267,0.9300715871131835,5.444459372531205,0.016274263722031525
2024-01-18,0.008766720726243148,-0.04565106934788655,0.0006419301064366271,0.0,0.011037313717865675,0.006633036903579091,-0.009999605443342434,-0.013065312704751985,0.0021942154643293174,0.0239893418940221,0.012091247844156284,0.01698790796268912,-0.009958586622415555,0.07247153832848034,0.6970093401077002,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,-0.5784728610855565,-0.013141182217879854,54.58555376703493,-0.3087726554481378,-1.2267006794688489,0.917928024020711,5.466384940525821,0.01616044646409463
2024-01-19,0.012238308232548512,-0.06053615522690582,-0.0006093855084178445,0.0,0.006633036903579091,-0.03568838177304308,0.011037313717865675,-0.009999605443342434,-0.013065312704751985,-0.0025357471660153092,0.012025992501956786,0.023643581122450463,-0.004273508407556914,0.07303834608653179,0.6122771027299985,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,-0.23076923076923073,0.0004861568378882186,58.96264318260651,0.04460278225479897,-0.9724399871241194,1.0170427693789184,5.635882208673836,0.016551385725915913
2024-01-22,0.0021919211872316853,-0.008305114652697272,0.001208331125892878,0.0,-0.03568838177304308,-0.011514602754150567,0.006633036903579091,0.011037313717865675,-0.009999605443342434,0.0021942154643293174,0.01575715023060143,-0.011967970780377812,-0.039390245181350814,0.07365692788832917,1.4406130268199233,0.49999999999999994,0.8660254037844387,0.0,1.0,0.9606899318090654,-0.02205556793927166,37.089294358603794,-0.631355263782666,-0.9042230424558289,0.2728677786731628,6.238691623924743,0.018987388592430602
2024-01-23,0.002917115340764486,-0.0497382541401881,-0.0011103749904406092,0.0,-0.011514602754150567,0.0058037667835742135,-0.03568838177304308,0.006633036903579091,0.011037313717865675,-0.013065312704751985,0.01603968514355696,-0.022885803296871288,-0.05017568199284883,0.07542192224408475,1.08065894556921,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.0019125683060108312,-0.022326460406817183,32.681335837168575,-1.45383235102139,-1.0141449041689412,-0.43968744685244876,6.464222838147001,0.01990163547142073
