Date,SP500_Return,VIX_Return,EURUSD_Return,Log_Return,Target_Log_Return,Lag_1,Lag_2,Lag_3,Lag_5,Rolling_Std_14,Distancia_SMA_20,Distancia_SMA_50,Volume_Shock,Month_Sin,Month_Cos,Day_Sin,Day_Cos,Volume_ROC_5,OBV_ROC_5,Bollinger_Width,RSI_14,MACD_Histogram,ATR_Pct
2018-05-31T00:00:00.000000000,-0.006903333243434208,0.032271534535272615,0.011022910220800021,0.008409881621435442,0.011731238822900896,0.025111196114309366,-0.03230222139360922,-0.0019037375097649151,-0.008719607080204831,0.013190930860409848,-0.016480506661790795,0.041523052997136656,0.9033592081624352,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0.16375545851528384,-0.012249738226500329,0.08999986038997425,50.070376784918494,-0.8262595925319283,0.016542498598191267
2018-06-01T00:00:00.000000000,0.01079079970923988,-0.13659135910246892,0.0022192132434978853,0.011731238822900896,-0.004902769631563269,0.008409881621435442,0.025111196114309366,-0.03230222139360922,0.0009895331677242682,0.013642042407356877,-0.005585743375009056,0.05210346944270183,0.9376939915705558,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.5838852097130243,-0.005513077968892222,0.08826417227138393,56.52079460541593,-0.6229174959104984,0.017042881281216993
2018-06-04T00:00:00.000000000,0.004469594898352221,-0.05497569487227085,-0.002102537023960953,-0.004902769631563269,0.03155740593013159,0.011731238822900896,0.008409881621435442,0.025111196114309366,-0.0019037375097649151,0.013611538505667398,-0.008564937665744288,0.0448592046344114,0.8590492076730609,1.2246467991473532e-16,-1.0,0.0,1.0,0.2590503055947344,-0.009069707178025355,0.08490793996170821,53.195495883977024,-0.5165783152514214,0.017010509705929888
2018-06-05T00:00:00.000000000,0.0007023462695756739,-0.027050190331106873,0.002734209840494974,0.03155740593013159,0.02152641684005291,-0.004902769631563269,0.011731238822900896,0.008409881621435442,-0.03230222139360922,0.015975876438225674,0.024719071311448237,0.07514014069033181,1.3162517414743473,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.4803300251106063,0.07523222293401655,0.07297709426759137,67.56059366279044,-0.18170663887265093,0.01820121077248004
2018-06-06T00:00:00.000000000,0.008530900637311972,-0.06324897004892983,0.00219033413974912,0.02152641684005291,-0.021819832046648856,0.03155740593013159,-0.004902769631563269,0.011731238822900896,0.025111196114309366,0.016840402327385772,0.04596054412765871,0.09525442856004895,0.8939248111529151,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,-0.24711373126995828,0.06670694550013967,0.08093821147542671,74.00813466577179,0.20297747779011677,0.01841539162984077
2018-06-07T00:00:00.000000000,-0.0007144436219845289,0.04123426059212118,0.005043244345701682,-0.021819832046648856,-0.0005863755445720683,0.02152641684005291,0.03155740593013159,-0.004902769631563269,0.008409881621435442,0.018089756292769203,0.02307430097668073,0.06866061443380889,0.8202318108790452,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0.07279549718574119,0.030295289669970416,0.08217980723520603,60.05075826037548,0.23905049209150997,0.02005705026337499
2018-06-08T00:00:00.000000000,0.0031210289077513477,0.004113554946739122,0.0008253392859986731,-0.0005863755445720683,0.019677479822717368,-0.021819832046648856,0.02152641684005291,0.03155740593013159,0.011731238822900896,0.01785388228818923,0.022168012125396208,0.0650978326455336,0.5043248369206011,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,-0.3885017421602788,0.0007462592968858761,0.08333418093480048,59.70550561850139,0.23018504204617507,0.020026926504932305
2018-06-11T00:00:00.000000000,0.0010681370069403208,0.013860806624989213,-0.0009549196576974336,0.019677479822717368,0.011154120730395437,-0.0005863755445720683,-0.021819832046648856,0.02152641684005291,-0.004902769631563269,0.01831300419206648,0.04129843032876401,0.08297914479137236,1.1661484385561713,1.2246467991473532e-16,-1.0,0.0,1.0,0.6105302464525766,0.04534901520563328,0.0899724228601552,67.10000060881801,0.3606797472189114,0.020073240689565595
2018-06-12T00:00:00.000000000,0.0017418672787038484,-0.000810063119673782,-0.0008363539989250407,0.011154120730395437,0.0233322706847158,0.019677479822717368,-0.0005863755445720683,-0.021819832046648856,0.03155740593013159,0.017926919791698283,0.05083821852623305,0.09105606993897442,1.5296972566659761,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,0.18936953520478594,0.049233538136908006,0.10109749388267714,70.67447813935152,0.5017828365886441,0.019820106829041197
2018-06-13T00:00:00.000000000,-0.004034254541411457,0.04747722580233045,-0.002199270438669329,0.0233322706847158,0.03662296113001217,0.011154120730395437,0.019677479822717368,-0.0005863755445720683,0.02152641684005291,0.01818383563973442,0.07161344845720197,0.11263324508579253,1.912264946798378,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,1.2926590538336051,0.072444349706142,0.12120278945564616,76.85067140605673,0.7467149366073711,0.020395072928086073
2018-06-14T00:00:00.000000000,0.002468500522503687,-0.06546628544603085,0.005052684987134998,0.03662296113001217,-0.0028836388160893693,0.0233322706847158,0.011154120730395437,0.019677479822717368,-0.021819832046648856,0.019767582115113307,0.10521476875651214,0.14885407805775697,1.8854312992547797,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,1.7698495977614552,0.1405328011107254,0.15595814464387092,83.38232645050452,1.165317904423497,0.02166583091599838
2018-06-15T00:00:00.000000000,-0.00101762031549408,-0.011618416722202882,-0.020638107698380467,-0.0028836388160893693,-0.00734735420158317,0.03662296113001217,0.0233322706847158,0.011154120730395437,-0.0005863755445720683,0.019811284334487,0.0958802888850041,0.14055796272192334,0.8600191530609862,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,1.0980056980056978,0.130002945212776,0.17919015517192236,81.2638681202597,1.3197861594538898,0.021502933908930426
2018-06-18T00:00:00.000000000,-0.002128391180886516,0.02717341980718159,0.002536267703775233,-0.00734735420158317,-0.016095305679479966,-0.0028836388160893693,0.03662296113001217,0.0233322706847158,0.019677479822717368,0.016680186835640876,0.08177525159437682,0.12738673646866405,0.7094907407407407,1.2246467991473532e-16,-1.0,0.0,1.0,-0.2893577556225365,0.08156491390776965,0.1927389143554024,75.64265686113148,1.2579488366926448,0.020390568737844793
2018-06-19T00:00:00.000000000,-0.004031517951391294,0.08110443913694253,0.0029962096356120605,-0.016095305679479966,-0.015520231315994042,-0.00734735420158317,-0.0028836388160893693,0.03662296113001217,0.011154120730395437,0.0175772798468403,0.06008857036772719,0.10498452009897852,0.9849416459778649,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.1787579802669762,0.02338773120079507,0.19932693090762,64.49709575890171,0.9846248904689303,0.02027206268173199
2018-06-20T00:00:00.000000000,0.001710690224112545,-0.04285280081258055,-0.0036336856020979945,-0.015520231315994042,-0.016261717831888036,-0.016095305679479966,-0.00734735420158317,-0.0028836388160893693,0.0233322706847158,0.018652839700303632,0.039689800054509394,0.08434795062815992,0.7525639841079184,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,-0.5363597552298278,-0.03595320574706118,0.19941411718095045,55.53546782635811,0.5980380547922843,0.020601617462069566
2018-06-21T00:00:00.000000000,-0.006365728843220268,0.1350939193759841,-0.0008224597834486959,-0.016261717831888036,-0.010129173719590054,-0.015520231315994042,-0.016095305679479966,-0.00734735420158317,0.03662296113001217,0.019492834606773903,0.0193708405303592,0.06342287191982732,0.834636744871359,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,-0.5350423033211265,-0.09745175507719728,0.1946872808262094,47.6562700831172,0.1551569483174724,0.021319595667248878
2018-06-22T00:00:00.000000000,0.0018602032551338834,-0.06126518600006092,0.0023068753656377444,-0.010129173719590054,-0.01867056087995975,-0.016261717831888036,-0.015520231315994042,-0.016095305679479966,-0.0028836388160893693,0.01972868424316259,0.00617127797926087,0.049801418170190015,1.4691370456147417,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.981260184682238,-0.11947739384562495,0.18866744022882126,43.299028999394245,-0.24668485427590392,0.022788751736828896
2018-06-25T00:00:00.000000000,-0.013819722967770653,0.22994675334098222,0.0047813585160605306,-0.01867056087995975,0.0016787115491848784,-0.010129173719590054,-0.016261717831888036,-0.015520231315994042,-0.00734735420158317,0.018840046822860876,-0.014469925623250224,0.028009027507439166,0.7976132489040428,1.2246467991473532e-16,-1.0,0.0,1.0,0.2822185970636215,-0.1264230348298,0.18192237846146989,36.33448790203482,-0.6708554075404143,0.022573854427028795
2018-06-26T00:00:00.000000000,0.0022021505056967236,-0.08486291411652415,0.0035396255050087304,0.0016787115491848784,-0.01432220930014684,-0.01867056087995975,-0.010129173719590054,-0.016261717831888036,-0.016095305679479966,0.017832797615865845,-0.016393500763859703,0.027422546778907764,0.8714010721751909,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.00824499411071844,-0.08065681407029368,0.16323914972523562,37.37073257324438,-0.916466249447148,0.021561948183177467
2018-06-27T00:00:00.000000000,-0.008641586313141117,0.11778302234434666,-0.0044953797831452195,-0.01432220930014684,-0.0009622029699461113,0.0016787115491848784,-0.01867056087995975,-0.010129173719590054,-0.015520231315994042,0.017269725439058872,-0.03209186156945665,0.011169964540848065,0.7952645308006153,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.09484346224677709,-0.08402500014726755,0.1537800414461145,32.237821252054886,-1.1661428266273055,0.02206319414530319
2018-06-28T00:00:00.000000000,0.006159680019031288,-0.061008528115393416,-0.007463204842131897,-0.0009622029699461113,-0.00029612411688678393,-0.01432220930014684,0.0016787115491848784,-0.01867056087995975,-0.016261717831888036,0.017269881015755696,-0.03430191189624143,0.008517150650771077,1.2996160278909803,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0.49837045084193377,-0.09693696297500554,0.14661963056952063,31.900755184139456,-1.293298977909954,0.023274460823691907
2018-06-29T00:00:00.000000000,0.0007581158875170001,-0.0461527089498326,-0.00005783505454369426,-0.00029612411688678393,0.0010363208862989896,-0.0009622029699461113,-0.01432220930014684,0.0016787115491848784,-0.010129173719590054,0.01625249890027219,-0.03531558935114565,0.006310434128701692,0.9314402002292343,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,-0.4541466758053462,-0.08052550037157868,0.14278074489047993,31.782825376969114,-1.3286408724682346,0.02263060974268036
2018-07-02T00:00:00.000000000,0.003063260834293461,-0.030927031779012168,0.00994714712822947,0.0010363208862989896,-0.008993162610215292,-0.00029612411688678393,-0.0009622029699461113,-0.01432220930014684,-0.01867056087995975,0.015836391264825347,-0.035314814771689296,0.005354270226262781,0.7610289838202771,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.1681933842239186,-0.03607961150001293,0.1370044501193163,32.786534885959625,-1.2907440261575118,0.02297184390413757
2018-07-03T00:00:00.000000000,-0.004959629280533677,0.03402968631704133,-0.003124912448468689,-0.008993162610215292,0.014821636807204924,0.0010363208862989896,-0.00029612411688678393,-0.0009622029699461113,0.0016787115491848784,0.013973197622037104,-0.043080609040965445,-0.005431006131743965,0.5354523227383863,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,-0.4798099762470309,-0.07536055123159524,0.14092824894711678,28.591033199533953,-1.2870759352171945,0.021499482810144344
2018-07-05T00:00:00.000000000,0.0,0.0,0.0002681516744493763,0.014821636807204924,-0.004275764234699127,-0.008993162610215292,0.0010363208862989896,-0.00029612411688678393,-0.01432220930014684,0.009438274633977945,-0.02756911250324523,0.007446492802301918,0.7036131486009236,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,-0.20128959910288757,-0.03582751856972888,0.14343203812150646,42.599842949183454,-1.1093062097337725,0.01939668422566784
2018-07-06T00:00:00.000000000,0.00844551760058016,-0.11303483371481093,0.002873078600661516,-0.004275764234699127,0.0075074084027909015,0.014821636807204924,-0.008993162610215292,0.0010363208862989896,-0.0009622029699461113,0.00940212088348683,-0.03134048182221316,0.0012870256166903626,0.6109070503009897,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,-0.5658872575675186,-0.01632906159570069,0.14474754141774057,39.97564937441517,-0.9841773239905469,0.019506186084882
2018-07-09T00:00:00.000000000,0.008784290785341506,-0.05219913389474765,0.004806882998706923,0.0075074084027909015,0.009632092393627565,-0.004275764234699127,0.014821636807204924,-0.008993162610215292,-0.00029612411688678393,0.010145594154263513,-0.024044491962747716,0.006836374501629328,0.67151961644156,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.4231541938724259,0.026233595440970925,0.1447369788552889,46.64508291738051,-0.8002493422673153,0.018820827138562982
2018-07-10T00:00:00.000000000,0.003467249318821859,-0.0039478327792526555,0.0003996761874951096,0.009632092393627565,-0.010879340337632323,0.0075074084027909015,-0.004275764234699127,0.014821636807204924,0.0010363208862989896,0.010452714729345846,-0.014111772248172616,0.014228562435144143,0.8589716494067208,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,-0.12970327317222397,0.0228184772049711,0.1453486421963941,54.2373818749062,-0.569268222347598,0.018098333636938444
2018-07-11T00:00:00.000000000,-0.007119486371916502,0.07540683822437215,-0.0025479448635795567,-0.010879340337632323,0.025012958585822996,0.009632092393627565,0.0075074084027909015,-0.004275764234699127,-0.008993162610215292,0.010124668775435232,-0.02323043406351777,0.0012586143160306928,0.7573529411764706,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0.08173515981735169,0.021941186469488283,0.14706786116983592,45.75699272846874,-0.4883913758443176,0.018023603341552397
2018-07-12T00:00:00.000000000,0.0087109915801719,-0.08016500889710054,-0.004294710183780235,0.025012958585822996,0.020201244730614448,-0.010879340337632323,0.009632092393627565,0.0075074084027909015,0.014821636807204924,0.011985974935417497,0.003056077685531511,0.024032449943740986,1.0761552085010466,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0.17304317304317296,0.02481257170299611,0.14413127732247558,61.73979743715548,-0.20799418482104254,0.01775736832077812
2018-07-13T00:00:00.000000000,0.0010786555366086475,-0.032312957870359406,-0.0009336480898713101,0.020201244730614448,-0.0035850952885675166,0.025012958585822996,-0.010879340337632323,0.009632092393627565,-0.004275764234699127,0.012847351420929323,0.026037986421285853,0.04237676672826152,1.45257380012049,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,0.8121085594989561,0.0708674226762196,0.1295909589695641,70.12920345124739,0.14719406171130112,0.017707984541275607
2018-07-16T00:00:00.000000000,-0.0010286646208985384,0.051990885343784154,0.0011321950635473854,-0.0035850952885675166,0.011761409267616952,0.020201244730614448,0.025012958585822996,-0.010879340337632323,0.0075074084027909015,0.011593768621690264,0.024911924548494113,0.036976250232215735,1.0847936103556306,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.37178929037875497,0.03341876576829117,0.11315397408252706,67.09165019460637,0.32847915415227175,0.016559305330232293
2018-07-17T00:00:00.000000000,0.003965824343443431,-0.0618919465878911,0.002596160411045844,0.011761409267616952,-0.004533977112852808,-0.0035850952885675166,0.020201244730614448,0.025012958585822996,0.009632092393627565,0.01184180369554603,0.03858546531055418,0.048272354997433764,0.9509600870572542,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,-0.04780316344463975,0.031905207930779333,0.10094066221657393,71.74351819440753,0.5220592133330304,0.017638361298204053
2018-07-18T00:00:00.000000000,0.0021581820767374625,0.003311258035991887,-0.004812627760435433,-0.004533977112852808,-0.003572151357450724,0.011761409267616952,-0.0035850952885675166,0.020201244730614448,-0.010879340337632323,0.010976588459017837,0.03479226514111278,0.04312843503065,0.5464284430384297,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,-0.3583790628957366,0.03805671248552911,0.09452892170712796,67.48495225594021,0.5720542062870042,0.016494976103879407
2018-07-19T00:00:00.000000000,-0.003960826849049506,0.061693528586848484,-0.0006524588597063798,-0.003572151357450724,-0.017839995705055636,-0.004533977112852808,0.011761409267616952,-0.0035850952885675166,0.025012958585822996,0.011089515830967756,0.031359850033542136,0.03853784632823731,1.1745784878583294,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,-0.005685218432076589,-0.0061505818645700705,0.0930403660591753,64.043108281201,0.5365348591173736,0.01584483409554209
2018-07-20T00:00:00.000000000,-0.0009488977712743676,-0.0007773206034422148,0.0008155070803001822,-0.017839995705055636,-0.025390818761797145,-0.003572151357450724,-0.004533977112852808,0.011761409267616952,0.020201244730614448,0.012495629075321165,0.013453573060664636,0.01952679431707094,1.6177898621091473,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,0.15161290322580645,-0.06508886975896289,0.09209002051957413,49.61611758421742,0.327320771006651,0.016420865854034117
2018-07-23T00:00:00.000000000,0.0018363623432315187,-0.01883884406767623,0.007416802719637017,-0.025390818761797145,-0.02402455448855127,-0.017839995705055636,-0.003572151357450724,-0.004533977112852808,-0.0035850952885675166,0.014572322353634716,-0.010884474847198011,-0.006167120817595961,4.757557425434014,-0.4999999999999997,-0.8660254037844388,0.0,1.0,7.236115518882894,-0.2136753792796109,0.09230695038326259,36.42790661198334,-0.04000438996585254,0.019480688468407677
2018-07-24T00:00:00.000000000,0.004769518886053562,-0.016780261123892023,-0.004077814856735979,-0.02402455448855127,0.009485943806096795,-0.025390818761797145,-0.017839995705055636,-0.003572151357450724,0.011761409267616952,0.01584039051033863,-0.03308557778048049,-0.029363202076324924,1.9842487946297072,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,3.7246216315983762,-0.30843838468471896,0.09725136197293847,28.390281920263888,-0.470869609880044,0.0211229866088569
